"","types","original_price","discount_price","original_level"
"34129","app",4.99,NA,"moderate"
"34130","app",29.99,49.33,"very high"
"34131","app",1.99,NA,"low"
"34132","app",NA,NA,"very high"
"34133","app",NA,NA,"very high"
"34134","app",NA,NA,"very high"
"34135","app",9.99,NA,"high"
"34136","app",2.99,NA,"low"
"34137","app",6.99,NA,"high"
"34138","app",14.99,NA,"very high"
"34139","app",0.99,NA,"very low"
"34140","app",0.99,NA,"very low"
"34141","app",NA,NA,"very high"
"34142","app",2.99,21.44,"low"
"34143","app",1.99,19.08,"low"
"34144","app",1.99,19.08,"low"
"34145","app",4.99,NA,"moderate"
"34146","app",2.99,NA,"low"
"34147","app",2.99,NA,"low"
"34148","app",NA,NA,"very high"
"34149","app",3.99,NA,"moderate"
"34150","app",49.99,NA,"very high"
"34151","app",29.99,NA,"very high"
"34152","app",1.99,4.35,"low"
"34153","app",2.99,NA,"low"
"34154","app",5.99,NA,"moderate"
"34155","app",2.99,NA,"low"
"34156","app",2.99,NA,"low"
"34157","app",17.99,NA,"very high"
"34158","app",NA,NA,"very high"
"34159","app",1.99,NA,"low"
"34160","app",39.9,10.8,"very high"
"34161","app",0.99,1.48,"very low"
"34162","app",2.99,NA,"low"
"34163","app",0.99,19.89,"very low"
"34164","app",4.99,NA,"moderate"
"34165","app",19.99,NA,"very high"
"34166","app",19.99,NA,"very high"
"34167","app",19.99,207.51,"very high"
"34168","app",NA,NA,"very high"
"34169","app",99.99,NA,"very high"
"34170","app",69.99,NA,"very high"
"34171","app",5.99,NA,"moderate"
"34172","app",5.99,NA,"moderate"
"34173","app",0.99,56.92,"very low"
"34174","app",4.99,NA,"moderate"
"34175","app",501.87,15.21,"very high"
"34176","app",501.87,15.21,"very high"
"34177","app",0.99,NA,"very low"
"34178","app",5.99,NA,"moderate"
"34179","app",9.99,NA,"high"
"34180","app",2.99,NA,"low"
"34181","app",5.99,NA,"moderate"
"34182","app",2.99,NA,"low"
"34183","app",13.99,NA,"high"
"34184","app",2.99,NA,"low"
"34185","app",2.99,NA,"low"
"34186","app",2.99,NA,"low"
"34187","app",2.99,NA,"low"
"34188","app",2.99,NA,"low"
"34189","app",7.99,NA,"high"
"34190","app",2.99,NA,"low"
"34191","app",2.99,NA,"low"
"34192","app",2.99,NA,"low"
"34193","app",11.99,NA,"high"
"34194","app",2.99,NA,"low"
"34195","app",2.99,NA,"low"
"34196","app",2.99,NA,"low"
"34197","app",2.99,NA,"low"
"34198","app",2.99,NA,"low"
"34199","app",2.99,NA,"low"
"34200","app",2.99,NA,"low"
"34201","app",9.99,NA,"high"
"34202","app",2.99,NA,"low"
"34203","app",2.99,NA,"low"
"34204","app",7.99,NA,"high"
"34205","app",7.99,NA,"high"
"34206","app",9.99,150.13,"high"
"34207","app",NA,NA,"very high"
"34208","app",2.99,NA,"low"
"34209","app",4.99,NA,"moderate"
"34210","app",4.99,NA,"moderate"
"34211","app",7.99,25.44,"high"
"34212","app",NA,NA,"very high"
"34213","app",NA,NA,"very high"
"34214","app",49.99,NA,"very high"
"34215","app",39.99,NA,"very high"
"34216","app",29.99,NA,"very high"
"34217","app",NA,NA,"very high"
"34218","app",14.99,NA,"very high"
"34219","app",2.99,12.88,"low"
"34220","app",NA,NA,"very high"
"34221","app",3.99,NA,"moderate"
"34222","app",1.99,NA,"low"
"34223","app",19.99,NA,"very high"
"34224","app",24.99,NA,"very high"
"34225","app",19.99,NA,"very high"
"34226","app",24.99,NA,"very high"
"34227","app",4.99,NA,"moderate"
"34228","app",7.99,NA,"high"
"34229","app",4.99,NA,"moderate"
"34230","app",14.99,NA,"very high"
"34231","app",14.99,NA,"very high"
"34232","app",4.99,NA,"moderate"
"34233","app",14.99,NA,"very high"
"34234","app",24.99,NA,"very high"
"34235","app",19.99,NA,"very high"
"34236","app",4.99,NA,"moderate"
"34237","app",4.99,NA,"moderate"
"34238","app",1.99,NA,"low"
"34239","app",7.99,NA,"high"
"34240","app",NA,NA,"very high"
"34241","app",2.99,NA,"low"
"34242","app",2.99,NA,"low"
"34243","app",11.99,NA,"high"
"34244","app",2.99,NA,"low"
"34245","app",2.99,NA,"low"
"34246","app",7.99,NA,"high"
"34247","app",12.99,20.78,"high"
"34248","app",2.99,NA,"low"
"34249","app",2.99,NA,"low"
"34250","app",1.99,5.58,"low"
"34251","app",0.99,4.45,"very low"
"34252","app",9.99,NA,"high"
"34253","app",4.99,NA,"moderate"
"34254","app",9.99,NA,"high"
"34255","app",9.99,29.67,"high"
"34256","app",7.99,NA,"high"
"34257","app",2.99,NA,"low"
"34258","app",3.99,NA,"moderate"
"34259","app",2.99,NA,"low"
"34260","app",3.99,NA,"moderate"
"34261","app",4.99,NA,"moderate"
"34262","app",2.99,NA,"low"
"34263","app",8.99,NA,"high"
"34264","app",3.99,NA,"moderate"
"34265","app",3.99,NA,"moderate"
"34266","app",3.99,NA,"moderate"
"34267","app",3.99,NA,"moderate"
"34268","app",1.99,NA,"low"
"34269","app",5.99,NA,"moderate"
"34270","app",NA,NA,"very high"
"34271","app",1.99,NA,"low"
"34272","app",NA,NA,"very high"
"34273","app",NA,NA,"very high"
"34274","app",0.99,22.55,"very low"
"34275","app",NA,NA,"very high"
"34276","app",NA,NA,"very high"
"34277","app",NA,NA,"very high"
"34278","app",4.99,NA,"moderate"
"34279","app",NA,NA,"very high"
"34280","app",NA,NA,"very high"
"34281","app",9.99,NA,"high"
"34282","app",9.99,NA,"high"
"34283","app",8.99,NA,"high"
"34284","app",1.99,NA,"low"
"34285","app",NA,NA,"very high"
"34286","app",0.99,26.07,"very low"
"34287","app",NA,NA,"very high"
"34288","app",1.99,NA,"low"
"34289","app",0.99,NA,"very low"
"34290","app",2.99,NA,"low"
"34291","app",2.99,NA,"low"
"34292","app",2.99,NA,"low"
"34293","app",7.99,NA,"high"
"34294","app",2.99,NA,"low"
"34295","app",2.99,NA,"low"
"34296","app",2.99,NA,"low"
"34297","app",2.99,NA,"low"
"34298","app",2.99,NA,"low"
"34299","app",2.99,NA,"low"
"34300","app",2.99,NA,"low"
"34301","app",0.99,NA,"very low"
"34302","app",44.99,NA,"very high"
"34303","app",4.99,28.01,"moderate"
"34304","app",44.99,NA,"very high"
"34305","app",9.99,NA,"high"
"34306","app",9.99,55.95,"high"
"34307","app",NA,NA,"very high"
"34308","app",NA,NA,"very high"
"34309","app",2.49,6.37,"low"
"34310","bundle",NA,150.13,"very high"
"34311","app",1.99,NA,"low"
"34312","app",9.99,59.35,"high"
"34313","app",1.99,NA,"low"
"34314","app",16.99,NA,"very high"
"34315","app",10,NA,"high"
"34316","app",49.99,NA,"very high"
"34317","app",11.99,NA,"high"
"34318","app",7.99,NA,"high"
"34319","app",6.99,NA,"high"
"34320","app",3.99,NA,"moderate"
"34321","app",NA,NA,"very high"
"34322","app",10.99,NA,"high"
"34323","app",0.99,22.55,"very low"
"34324","app",0.99,5.39,"very low"
"34325","app",NA,NA,"very high"
"34326","app",NA,NA,"very high"
"34327","app",NA,NA,"very high"
"34328","app",9.99,9.07,"high"
"34329","app",NA,NA,"very high"
"34330","app",NA,NA,"very high"
"34331","app",0.99,1.88,"very low"
"34332","app",2.99,NA,"low"
"34333","app",2.99,NA,"low"
"34334","app",0.99,1.18,"very low"
"34335","app",0.99,NA,"very low"
"34336","app",6.99,NA,"high"
"34337","app",NA,NA,"very high"
"34338","app",2.99,NA,"low"
"34339","app",29.99,NA,"very high"
"34340","app",0,NA,"very low"
"34341","app",0.99,43.45,"very low"
"34342","app",8.99,20.25,"high"
"34343","app",2.99,NA,"low"
"34344","app",19.99,NA,"very high"
"34345","app",NA,NA,"very high"
"34346","app",NA,NA,"very high"
"34347","app",2.99,NA,"low"
"34348","app",2.99,NA,"low"
"34349","app",2.99,NA,"low"
"34350","app",2.99,NA,"low"
"34351","app",NA,NA,"very high"
"34352","app",0.99,NA,"very low"
"34353","app",3.99,NA,"moderate"
"34354","app",NA,NA,"very high"
"34355","app",19.99,NA,"very high"
"34356","app",19.99,NA,"very high"
"34357","app",59.99,NA,"very high"
"34358","app",NA,NA,"very high"
"34359","app",NA,NA,"very high"
"34360","app",169.65,37.22,"very high"
"34361","app",2.99,13.44,"low"
"34362","app",NA,NA,"very high"
"34363","app",4.99,NA,"moderate"
"34364","app",2.99,NA,"low"
"34365","app",6.99,NA,"high"
"34366","bundle",NA,98.58,"very high"
"34367","bundle",NA,3.43,"very high"
"34368","app",1.99,NA,"low"
"34369","bundle",NA,2.37,"very high"
"34370","bundle",NA,254.97,"very high"
"34371","bundle",NA,42.98,"very high"
"34372","bundle",NA,4.96,"very high"
"34373","bundle",NA,34.83,"very high"
"34374","bundle",NA,8.05,"very high"
"34375","bundle",NA,40.11,"very high"
"34376","bundle",NA,17.98,"very high"
"34377","bundle",NA,26.97,"very high"
"34378","app",0,NA,"very low"
"34379","app",NA,NA,"very high"
"34380","app",0,NA,"very low"
"34381","app",0.99,NA,"very low"
"34382","app",9.99,292.77,"high"
"34383","app",NA,NA,"very high"
"34384","app",1.99,NA,"low"
"34385","app",7.99,NA,"high"
"34386","app",NA,NA,"very high"
"34387","app",2.99,NA,"low"
"34388","app",NA,NA,"very high"
"34389","app",9.99,70.11,"high"
"34390","app",NA,NA,"very high"
"34391","app",NA,NA,"very high"
"34392","app",14.99,NA,"very high"
"34393","app",107.87,48.25,"very high"
"34394","app",3.99,NA,"moderate"
"34395","app",3.99,NA,"moderate"
"34396","app",3.99,NA,"moderate"
"34397","app",NA,NA,"very high"
"34398","app",0.99,707.84,"very low"
"34399","app",NA,NA,"very high"
"34400","app",24.99,NA,"very high"
"34401","app",NA,NA,"very high"
"34402","app",NA,NA,"very high"
"34403","app",NA,NA,"very high"
"34404","app",NA,NA,"very high"
"34405","app",6.99,NA,"high"
"34406","app",2.99,NA,"low"
"34407","app",2.99,245.17,"low"
"34408","app",2.99,245.17,"low"
"34409","app",2.99,245.17,"low"
"34410","app",2.99,245.17,"low"
"34411","app",17.99,NA,"very high"
"34412","app",2.99,245.17,"low"
"34413","app",9.99,NA,"high"
"34414","app",19.99,NA,"very high"
"34415","app",44.99,NA,"very high"
"34416","app",19.99,NA,"very high"
"34417","app",17.99,NA,"very high"
"34418","app",NA,NA,"very high"
"34419","app",9.99,NA,"high"
"34420","app",6.99,NA,"high"
"34421","app",6.99,NA,"high"
"34422","app",4.99,NA,"moderate"
"34423","app",4.99,NA,"moderate"
"34424","app",7.99,111.29,"high"
"34425","app",4.99,111.29,"moderate"
"34426","app",1.99,12.57,"low"
"34427","app",9.99,205.53,"high"
"34428","app",NA,NA,"very high"
"34429","app",4.99,103.47,"moderate"
"34430","app",2.99,NA,"low"
"34431","app",12.99,NA,"high"
"34432","app",12.99,NA,"high"
"34433","app",12.99,29.96,"high"
"34434","app",4.99,NA,"moderate"
"34435","app",2.99,NA,"low"
"34436","app",2.99,NA,"low"
"34437","app",2.99,NA,"low"
"34438","app",2.99,NA,"low"
"34439","app",2.99,NA,"low"
"34440","app",2.99,NA,"low"
"34441","app",11.99,NA,"high"
"34442","app",2.99,NA,"low"
"34443","app",2.99,NA,"low"
"34444","app",2.99,NA,"low"
"34445","app",7.99,NA,"high"
"34446","app",2.99,NA,"low"
"34447","app",2.99,NA,"low"
"34448","app",2.99,NA,"low"
"34449","app",2.99,NA,"low"
"34450","app",2.99,NA,"low"
"34451","app",2.99,NA,"low"
"34452","app",2.99,NA,"low"
"34453","app",9.99,323.46,"high"
"34454","app",29.99,NA,"very high"
"34455","app",17.99,NA,"very high"
"34456","app",2.99,NA,"low"
"34457","app",0.99,6.65,"very low"
"34458","app",NA,NA,"very high"
"34459","app",NA,NA,"very high"
"34460","app",60.91,23.37,"very high"
"34461","app",2.99,NA,"low"
"34462","app",9.99,NA,"high"
"34463","app",2.99,NA,"low"
"34464","app",2.99,NA,"low"
"34465","app",9.99,NA,"high"
"34466","app",2.99,NA,"low"
"34467","app",2.99,NA,"low"
"34468","app",2.99,NA,"low"
"34469","app",2.99,NA,"low"
"34470","app",2.99,NA,"low"
"34471","app",2.99,NA,"low"
"34472","app",2.99,NA,"low"
"34473","app",2.99,NA,"low"
"34474","app",2.99,NA,"low"
"34475","app",2.99,NA,"low"
"34476","app",2.99,NA,"low"
"34477","app",2.99,NA,"low"
"34478","app",2.99,NA,"low"
"34479","app",3.99,NA,"moderate"
"34480","app",14.99,2.39,"very high"
"34481","app",4.99,NA,"moderate"
"34482","app",4.99,NA,"moderate"
"34483","app",4.99,NA,"moderate"
"34484","app",4.99,NA,"moderate"
"34485","app",2.99,NA,"low"
"34486","app",1.99,NA,"low"
"34487","app",4.99,NA,"moderate"
"34488","app",NA,NA,"very high"
"34489","app",NA,NA,"very high"
"34490","app",NA,NA,"very high"
"34491","app",4.99,NA,"moderate"
"34492","app",5.99,NA,"moderate"
"34493","app",4.99,NA,"moderate"
"34494","app",24.99,NA,"very high"
"34495","app",24.99,NA,"very high"
"34496","app",0.99,NA,"very low"
"34497","app",NA,NA,"very high"
"34498","app",2.99,NA,"low"
"34499","app",39.99,NA,"very high"
"34500","app",9.99,NA,"high"
"34501","app",0.99,NA,"very low"
"34502","app",4.99,NA,"moderate"
"34503","app",2.99,NA,"low"
"34504","app",0.99,NA,"very low"
"34505","app",14.99,NA,"very high"
"34506","app",9.99,NA,"high"
"34507","app",2.99,NA,"low"
"34508","app",2.99,NA,"low"
"34509","app",2.99,NA,"low"
"34510","app",2.99,NA,"low"
"34511","app",2.99,NA,"low"
"34512","app",2.99,NA,"low"
"34513","app",NA,NA,"very high"
"34514","app",7.99,NA,"high"
"34515","app",2.99,NA,"low"
"34516","app",2.99,NA,"low"
"34517","app",2.99,NA,"low"
"34518","app",1.49,NA,"very low"
"34519","app",0.99,NA,"very low"
"34520","app",2.99,NA,"low"
"34521","app",2.99,NA,"low"
"34522","app",9.99,NA,"high"
"34523","app",2.99,NA,"low"
"34524","app",2.99,NA,"low"
"34525","app",4.99,NA,"moderate"
"34526","app",NA,NA,"very high"
"34527","app",2.99,NA,"low"
"34528","app",NA,NA,"very high"
"34529","app",NA,NA,"very high"
"34530","app",NA,NA,"very high"
"34531","app",0.99,NA,"very low"
"34532","app",0.99,NA,"very low"
"34533","app",NA,NA,"very high"
"34534","app",2.99,NA,"low"
"34535","app",2.99,NA,"low"
"34536","app",1.99,NA,"low"
"34537","app",7.99,NA,"high"
"34538","app",17.99,NA,"very high"
"34539","app",14.99,19.78,"very high"
"34540","app",NA,NA,"very high"
"34541","app",NA,NA,"very high"
"34542","app",NA,NA,"very high"
"34543","app",2.99,NA,"low"
"34544","app",2.99,NA,"low"
"34545","app",2.99,NA,"low"
"34546","app",2.99,NA,"low"
"34547","app",2.99,NA,"low"
"34548","app",2.99,NA,"low"
"34549","app",9.99,NA,"high"
"34550","app",2.99,NA,"low"
"34551","app",0.99,NA,"very low"
"34552","app",1.99,NA,"low"
"34553","app",0.99,NA,"very low"
"34554","app",0.99,NA,"very low"
"34555","app",0.99,NA,"very low"
"34556","app",0.99,NA,"very low"
"34557","app",0.99,NA,"very low"
"34558","app",0.99,NA,"very low"
"34559","app",0.99,NA,"very low"
"34560","app",0.99,NA,"very low"
"34561","app",0.99,NA,"very low"
"34562","app",0.99,NA,"very low"
"34563","app",0.99,NA,"very low"
"34564","app",0.99,NA,"very low"
"34565","app",0.99,NA,"very low"
"34566","app",0.99,NA,"very low"
"34567","app",0.99,NA,"very low"
"34568","app",4.99,NA,"moderate"
"34569","app",0.99,NA,"very low"
"34570","app",0.99,NA,"very low"
"34571","app",9.99,42.95,"high"
"34572","app",0,NA,"very low"
"34573","app",4.99,NA,"moderate"
"34574","app",0.99,NA,"very low"
"34575","app",4.99,NA,"moderate"
"34576","app",NA,NA,"very high"
"34577","app",NA,NA,"very high"
"34578","app",NA,NA,"very high"
"34579","app",9.99,NA,"high"
"34580","app",9.99,NA,"high"
"34581","app",NA,NA,"very high"
"34582","app",0,NA,"very low"
"34583","app",6.99,NA,"high"
"34584","app",14.99,74.67,"very high"
"34585","app",7.99,11.94,"high"
"34586","app",4.99,NA,"moderate"
"34587","app",NA,NA,"very high"
"34588","app",NA,NA,"very high"
"34589","app",19.99,NA,"very high"
"34590","app",19.99,NA,"very high"
"34591","app",19.99,NA,"very high"
"34592","app",19.99,NA,"very high"
"34593","app",19.99,NA,"very high"
"34594","app",19.99,NA,"very high"
"34595","app",19.99,NA,"very high"
"34596","app",19.99,NA,"very high"
"34597","app",19.99,NA,"very high"
"34598","app",19.99,NA,"very high"
"34599","app",19.99,NA,"very high"
"34600","app",3.99,NA,"moderate"
"34601","app",19.99,NA,"very high"
"34602","app",0.99,NA,"very low"
"34603","app",2.99,NA,"low"
"34604","app",0.99,NA,"very low"
"34605","app",5.99,NA,"moderate"
"34606","app",4.99,NA,"moderate"
"34607","app",NA,NA,"very high"
"34608","app",4.99,150.13,"moderate"
"34609","app",NA,NA,"very high"
"34610","app",2.99,NA,"low"
"34611","app",NA,NA,"very high"
"34612","app",1.99,NA,"low"
"34613","app",14.99,NA,"very high"
"34614","app",14.99,NA,"very high"
"34615","app",4.99,150.13,"moderate"
"34616","app",9.99,150.13,"high"
"34617","app",24.99,NA,"very high"
"34618","app",24.99,207.51,"very high"
"34619","app",14.99,NA,"very high"
"34620","app",9.99,207.51,"high"
"34621","bundle",NA,9.92,"very high"
"34622","app",4.99,NA,"moderate"
"34623","app",4.99,NA,"moderate"
"34624","bundle",NA,25.8,"very high"
"34625","app",3.99,NA,"moderate"
"34626","app",8.99,NA,"high"
"34627","app",6.99,NA,"high"
"34628","app",6.99,NA,"high"
"34629","app",3.99,NA,"moderate"
"34630","app",4.99,19.98,"moderate"
"34631","app",NA,NA,"very high"
"34632","app",4.99,NA,"moderate"
"34633","app",NA,NA,"very high"
"34634","app",NA,NA,"very high"
"34635","app",NA,NA,"very high"
"34636","app",NA,NA,"very high"
"34637","app",NA,NA,"very high"
"34638","app",NA,NA,"very high"
"34639","app",NA,NA,"very high"
"34640","app",2.99,NA,"low"
"34641","app",2.99,NA,"low"
"34642","app",2.99,NA,"low"
"34643","app",2.99,NA,"low"
"34644","app",9.99,NA,"high"
"34645","app",2.99,NA,"low"
"34646","app",2.99,NA,"low"
"34647","app",2.99,NA,"low"
"34648","app",7.99,NA,"high"
"34649","app",2.99,NA,"low"
"34650","app",2.99,NA,"low"
"34651","app",7.99,NA,"high"
"34652","app",2.99,NA,"low"
"34653","app",2.99,NA,"low"
"34654","app",2.99,NA,"low"
"34655","app",2.99,NA,"low"
"34656","app",2.99,NA,"low"
"34657","app",2.99,NA,"low"
"34658","app",2.99,NA,"low"
"34659","app",2.99,NA,"low"
"34660","app",7.99,NA,"high"
"34661","app",2.99,NA,"low"
"34662","app",2.99,NA,"low"
"34663","app",2.99,NA,"low"
"34664","app",2.99,NA,"low"
"34665","app",NA,NA,"very high"
"34666","app",7.99,NA,"high"
"34667","app",2.99,NA,"low"
"34668","app",2.99,NA,"low"
"34669","app",2.99,NA,"low"
"34670","app",2.99,NA,"low"
"34671","app",NA,NA,"very high"
"34672","app",2.99,NA,"low"
"34673","app",NA,NA,"very high"
"34674","app",2.99,NA,"low"
"34675","app",4.99,NA,"moderate"
"34676","app",NA,NA,"very high"
"34677","app",9.99,NA,"high"
"34678","app",0.99,19.71,"very low"
"34679","app",NA,NA,"very high"
"34680","app",39.97,26.37,"very high"
"34681","app",NA,NA,"very high"
"34682","app",39.99,NA,"very high"
"34683","app",NA,NA,"very high"
"34684","app",4.99,NA,"moderate"
"34685","app",19.99,NA,"very high"
"34686","app",1.99,94.98,"low"
"34687","app",24.99,NA,"very high"
"34688","app",24.99,NA,"very high"
"34689","app",2.99,NA,"low"
"34690","app",19.99,NA,"very high"
"34691","app",NA,NA,"very high"
"34692","app",19.99,NA,"very high"
"34693","app",1.99,NA,"low"
"34694","app",9.99,4.99,"high"
"34695","app",24.99,NA,"very high"
"34696","app",9.99,4.99,"high"
"34697","app",NA,NA,"very high"
"34698","app",4.99,24.97,"moderate"
"34699","app",19.99,NA,"very high"
"34700","app",NA,NA,"very high"
"34701","app",1.99,NA,"low"
"34702","app",4.99,NA,"moderate"
"34703","app",3.99,NA,"moderate"
"34704","app",0,NA,"very low"
"34705","app",NA,NA,"very high"
"34706","app",4.99,NA,"moderate"
"34707","app",1.99,NA,"low"
"34708","app",1.99,NA,"low"
"34709","app",4.99,NA,"moderate"
"34710","app",4.99,NA,"moderate"
"34711","app",NA,NA,"very high"
"34712","app",1.99,99.03,"low"
"34713","app",11.99,NA,"high"
"34714","app",NA,NA,"very high"
"34715","app",1.99,NA,"low"
"34716","app",1.99,NA,"low"
"34717","app",4.99,NA,"moderate"
"34718","app",4.99,NA,"moderate"
"34719","app",0.99,NA,"very low"
"34720","app",NA,NA,"very high"
"34721","app",NA,NA,"very high"
"34722","app",4.99,15.16,"moderate"
"34723","app",0.99,19.89,"very low"
"34724","bundle",NA,2.64,"very high"
"34725","app",NA,NA,"very high"
"34726","app",4.99,NA,"moderate"
"34727","app",NA,NA,"very high"
"34728","app",0.99,NA,"very low"
"34729","app",4.99,110.47,"moderate"
"34730","app",NA,NA,"very high"
"34731","app",NA,NA,"very high"
"34732","app",NA,NA,"very high"
"34733","app",NA,NA,"very high"
"34734","app",NA,NA,"very high"
"34735","app",NA,NA,"very high"
"34736","app",NA,NA,"very high"
"34737","app",0.99,NA,"very low"
"34738","app",NA,NA,"very high"
"34739","app",NA,NA,"very high"
"34740","app",NA,NA,"very high"
"34741","app",NA,NA,"very high"
"34742","app",3.99,2.99,"moderate"
"34743","app",NA,NA,"very high"
"34744","app",NA,NA,"very high"
"34745","app",NA,NA,"very high"
"34746","app",1.99,NA,"low"
"34747","app",2.99,NA,"low"
"34748","app",0,5.98,"very low"
"34749","app",0,NA,"very low"
"34750","app",7.99,NA,"high"
"34751","app",289.88,238.73,"very high"
"34752","app",NA,NA,"very high"
"34753","app",2.99,NA,"low"
"34754","app",2.99,NA,"low"
"34755","app",2.99,NA,"low"
